Platform,Congress,MemberICPSR,MemberName,MemberParty,MemberChamber,MemberState,MemberDistrict,n_messages,n_scored,mean_partisan_score,mean_partisan_extremity,p_Advertising,p_PositionTaking,p_CreditClaiming,p_NegativePartisan,p_Bipartisan,p_ConstituentService,p_CreditConstituent,p_CreditPolicy,mean_likes,mean_shares,mean_replies,mean_quotes,n_newsletters
Twitter,114,40908,"MERKLEY, Jeff",Democrat,Senate,OR,S,1892,1872,-0.4946,0.7473,0.1152,0.657,0.0724,0.0798,0.0127,0.0677,0.0053,0.0608,41.417,23.5613,4.1786,1.1459,
Twitter,114,40909,"WARNER, Mark",Democrat,Senate,VA,S,1124,1085,-0.3598,0.6799,0.1957,0.3639,0.1148,0.0249,0.032,0.105,0.0053,0.0979,39.4626,24.8826,4.1735,0.7064,
Twitter,114,40910,"BENNET, Michael F.",Democrat,Senate,CO,S,786,775,-0.4646,0.7323,0.112,0.3753,0.1081,0.0242,0.0458,0.1043,0.0191,0.0763,8.9275,5.9008,2.3257,0.4669,
Twitter,114,40915,"MANCHIN, Joe, III",Democrat,Senate,WV,S,1672,1665,-0.3236,0.6618,0.3188,0.2943,0.1376,0.0078,0.012,0.2751,0.073,0.0843,8.8295,5.2608,3.1633,0.308,
Twitter,114,40916,"COONS, Christopher A.",Democrat,Senate,DE,S,2759,2723,-0.4399,0.7199,0.3284,0.4969,0.1,0.0138,0.0268,0.1301,0.0069,0.0863,7.0149,5.1279,1.05,0.2048,
Twitter,114,41101,"BLUMENTHAL, Richard",Democrat,Senate,CT,S,2641,2631,-0.4483,0.7241,0.1799,0.599,0.1598,0.0284,0.0151,0.1284,0.0155,0.131,14.5858,8.8932,2.9599,0.351,
Twitter,114,41102,"RUBIO, Marco",Republican,Senate,FL,S,6240,5790,0.0228,0.5114,0.1796,0.2413,0.0312,0.0881,0.0022,0.0641,0.0011,0.0229,249.5729,117.7296,41.6692,4.8308,
Twitter,114,41104,"PAUL, Rand",Republican,Senate,KY,S,5038,4705,0.0564,0.5282,0.206,0.3174,0.0457,0.0981,0.001,0.0852,0.0,0.0417,241.4512,160.5083,28.2646,4.9127,
Twitter,114,41106,"AYOTTE, Kelly",Republican,House,NH,S,3847,3777,-0.171,0.4145,0.2789,0.4047,0.1336,0.0463,0.0325,0.1788,0.0091,0.1118,12.8685,6.6226,5.8887,1.4086,
Twitter,114,41107,"HOEVEN, John",Republican,Senate,ND,S,913,900,-0.3048,0.3476,0.2662,0.2267,0.1577,0.0077,0.0197,0.2552,0.0405,0.1051,5.4775,2.9726,1.0723,0.0646,
Twitter,114,41110,"LEE, Mike",Republican,Senate,UT,S,885,859,0.1958,0.5979,0.2475,0.4712,0.0475,0.0746,0.0192,0.2169,0.0,0.0384,45.3729,35.7446,13.1898,1.4802,
Twitter,114,41111,"JOHNSON, Ron",Republican,Senate,WI,S,5413,5247,0.1595,0.5797,0.3691,0.2209,0.0366,0.106,0.0068,0.1036,0.002,0.0179,4.4615,3.7297,2.155,0.3309,
Twitter,114,41112,"SCHATZ, Brian Emanuel",Democrat,Senate,HI,S,1461,1356,-0.3483,0.6741,0.1129,0.4969,0.0992,0.104,0.013,0.0479,0.0157,0.0849,14.9466,8.9685,1.3799,0.5784,
Twitter,114,41300,"KING, Angus Stanley, Jr.",Other,Senate,ME,S,1171,0,,,0.4073,0.3749,0.1272,0.0,0.0162,0.1853,0.0162,0.0982,6.994,5.3638,1.3382,0.1725,
Twitter,114,41301,"WARREN, Elizabeth",Democrat,Senate,MA,S,1397,1384,-0.4039,0.702,0.1367,0.6156,0.0687,0.2548,0.0115,0.0422,0.0007,0.0637,2702.1446,1170.451,190.942,54.6042,
Twitter,114,41302,"FISCHER, Debra (Deb)",Republican,Senate,NE,S,1771,1728,-0.1175,0.4413,0.38,0.2541,0.1039,0.0271,0.0203,0.2349,0.004,0.0903,6.1016,2.9193,1.3292,0.1784,
Twitter,114,41303,"HEITKAMP, Mary Kathryn (Heidi)",Democrat,Senate,ND,S,4055,4047,-0.5183,0.7592,0.2491,0.4582,0.2301,0.0037,0.039,0.182,0.0434,0.1647,4.7887,2.5874,0.7586,0.0935,
Twitter,114,41304,"CRUZ, Rafael Edward (Ted)",Republican,Senate,TX,S,6029,5463,0.0093,0.5047,0.1277,0.3797,0.0363,0.1317,0.0033,0.041,0.0003,0.0304,421.4551,275.1954,87.5757,8.4868,
Twitter,114,41305,"KAINE, Timothy Michael (Tim)",Democrat,Senate,VA,S,2512,2453,-0.3689,0.6844,0.2213,0.4271,0.0812,0.0521,0.0267,0.1031,0.0084,0.0764,637.3025,230.4383,40.4371,16.1051,
Twitter,114,41308,"BOOKER, Cory Anthony",Democrat,Senate,NJ,S,11378,9917,-0.3376,0.6688,0.0491,0.1678,0.0238,0.0098,0.0076,0.0642,0.0018,0.0178,104.3951,43.2727,6.4341,1.8439,
Twitter,114,41500,"SULLIVAN, Daniel Scott",Republican,Senate,AK,S,1261,1253,0.0063,0.5031,0.1903,0.4623,0.0555,0.1253,0.0103,0.1134,0.0008,0.0412,5.2173,3.5916,1.5385,0.2276,
Twitter,114,41501,"PERDUE, David Alfred, Jr.",Republican,Senate,GA,S,2239,2189,-0.0308,0.4846,0.2153,0.4131,0.0572,0.1179,0.0045,0.0951,0.0009,0.0456,5.6494,4.5136,2.2381,0.5154,
Twitter,114,41502,"ERNST, Joni",Republican,Senate,IA,S,1371,1332,0.0019,0.501,0.3611,0.2991,0.1152,0.0408,0.0233,0.3487,0.0029,0.0999,13.3596,7.973,4.4121,0.6149,
Twitter,114,41503,"SASSE, Benjamin Eric",Republican,Senate,NE,S,4137,3602,-0.0659,0.4671,0.0213,0.2214,0.0039,0.0699,0.0024,0.0157,0.0,0.0044,96.7385,40.7716,11.388,3.1948,
Twitter,114,41504,"TILLIS, Thomas Roland (Thom)",Republican,Senate,NC,S,1674,1532,0.0049,0.5025,0.1924,0.2927,0.0789,0.0771,0.0239,0.1165,0.0036,0.0609,11.3865,8.4194,3.5926,0.4857,
Twitter,114,41505,"ROUNDS, Marion Michael (Mike)",Republican,Senate,SD,S,1148,1132,-0.0289,0.4856,0.3406,0.277,0.1028,0.0357,0.0131,0.2387,0.0009,0.0967,4.0723,3.0889,0.8545,0.0627,
Twitter,114,49300,"FEINSTEIN, Dianne",Democrat,Senate,CA,S,2139,2138,-0.3233,0.6617,0.1211,0.5764,0.0958,0.0173,0.0061,0.051,0.0079,0.0818,34.3114,20.979,7.7648,0.892,
Twitter,114,49308,"MURRAY, Patty",Democrat,Senate,WA,S,3463,3444,-0.5811,0.7905,0.1071,0.6546,0.1014,0.0794,0.0248,0.0476,0.009,0.0621,20.9301,13.1115,3.579,0.4594,
Twitter,114,49703,"COLLINS, Susan Margaret",Republican,House,ME,S,554,552,-0.1118,0.4441,0.4711,0.2996,0.1462,0.0036,0.0614,0.1191,0.0199,0.0542,19.8285,9.8502,7.065,1.6372,
Twitter,114,49706,"ENZI, Michael B.",Republican,Senate,WY,S,1453,1441,0.0588,0.5294,0.0936,0.5526,0.1232,0.0785,0.0213,0.1631,0.0055,0.1191,2.5871,2.0193,1.1438,0.1184,
Twitter,115,10713,"Conyers, John",Democrat,House,MI,14,674,656,-0.4019,0.7009,0.1098,0.678,0.0831,0.2507,0.0223,0.0148,0.0,0.0816,114.2107,51.2374,18.503,7.6469,
Twitter,115,14009,"COCHRAN, William Thad",Republican,Senate,MS,S,344,343,0.3247,0.6624,0.25,0.2384,0.1453,0.032,0.0145,0.1076,0.0349,0.0552,67.6541,16.436,16.5959,2.9622,
Twitter,115,14066,"Young, Don",Republican,House,AK,1,300,295,0.3036,0.6518,0.2367,0.35,0.1667,0.0167,0.02,0.2067,0.0233,0.1433,14.6233,5.48,10.47,1.4567,
Twitter,115,14226,"GRASSLEY, Charles Ernest",Republican,Senate,IA,S,5097,4758,0.2082,0.6041,0.3065,0.4202,0.073,0.0645,0.032,0.1566,0.0024,0.0555,257.0179,75.9268,97.4222,18.9282,
Twitter,115,14263,"Nolan, Richard",Democrat,House,MN,8,729,719,-0.2962,0.6481,0.1111,0.5857,0.2167,0.1591,0.0453,0.0933,0.0261,0.1975,25.5857,10.1317,2.2647,0.9396,
Twitter,115,14307,"LEAHY, Patrick Joseph",Democrat,Senate,VT,S,2725,2640,-0.3369,0.6685,0.1761,0.6114,0.1255,0.3083,0.0338,0.0495,0.0172,0.0892,654.2316,273.7806,24.9295,14.8283,
Twitter,115,14435,"MARKEY, Edward John",Democrat,House,MA,7,3920,3879,-0.6069,0.8035,0.1224,0.8189,0.1115,0.4028,0.0135,0.038,0.0036,0.1036,402.1622,180.3929,19.6985,11.1217,
Twitter,115,14503,"HATCH, Orrin Grant",Republican,Senate,UT,S,4788,4388,0.1333,0.5666,0.127,0.4273,0.0499,0.1406,0.0115,0.0301,0.0017,0.0288,381.4066,123.7283,80.4756,21.213,
Twitter,115,14651,"NELSON, Clarence William (Bill)",Democrat,Senate,FL,S,1769,1737,-0.461,0.7305,0.0899,0.541,0.1617,0.1487,0.0141,0.1515,0.0192,0.1396,630.1526,243.1521,51.7106,18.5913,
Twitter,115,14852,"ROBERTS, Charles Patrick (Pat)",Republican,Senate,KS,S,1316,1273,0.3315,0.6657,0.2561,0.3108,0.0745,0.0198,0.022,0.1254,0.0061,0.0532,19.1596,6.9468,19.4339,3.7356,
Twitter,115,14854,"Rogers, Harold",Other,House,KY,5,261,254,0.3947,0.6974,0.2529,0.3333,0.0996,0.0038,0.0192,0.1724,0.0383,0.0345,10.9732,3.1073,2.8123,0.6398,
Twitter,115,14858,"SCHUMER, Charles Ellis (Chuck)",Democrat,Senate,NY,S,3775,3688,-0.5911,0.7956,0.0397,0.6991,0.0374,0.431,0.0252,0.0233,0.0058,0.0286,3619.3928,1308.978,440.138,109.0207,
Twitter,115,14871,"WYDEN, Ronald Lee",Democrat,Senate,OR,S,3775,3728,-0.5479,0.7739,0.1303,0.7248,0.1015,0.4106,0.0297,0.1295,0.0026,0.094,705.5563,353.1121,42.4029,20.0668,
Twitter,115,14873,"Hoyer, Steny",Democrat,House,MD,5,5042,5032,-0.443,0.7215,0.1295,0.6817,0.0565,0.4149,0.0456,0.0823,0.0038,0.051,37.5922,21.0651,4.9518,1.647,
Twitter,115,14921,"McCONNELL, Addison Mitchell (Mitch)",Republican,Senate,KY,S,3737,3638,0.2889,0.6445,0.194,0.609,0.0896,0.1549,0.0412,0.0369,0.0174,0.0425,458.0417,127.0284,359.7139,48.0583,
Twitter,115,15015,"CARPER, Thomas Richard",Democrat,Senate,DE,S,2378,2349,-0.4732,0.7366,0.0858,0.6905,0.0875,0.3204,0.0395,0.0959,0.013,0.074,74.0353,37.299,8.5164,2.8528,
Twitter,115,15019,"Cooper, Jim",Democrat,House,TN,5,726,673,-0.4403,0.7202,0.0537,0.4711,0.0386,0.1612,0.022,0.0978,0.0014,0.0386,131.3127,78.0179,6.3485,4.8471,
Twitter,115,15021,"DURBIN, Richard Joseph",Democrat,Senate,IL,S,7317,7247,-0.5756,0.7878,0.0797,0.7496,0.0819,0.3497,0.0383,0.0511,0.0041,0.076,499.3954,223.0879,43.3819,14.0939,
Twitter,115,15029,"Kaptur, Marcy",Democrat,House,OH,9,1540,1506,-0.4227,0.7113,0.1253,0.6701,0.0974,0.2786,0.05,0.0552,0.0169,0.0812,32.8435,15.6968,3.1403,1.1825,
Twitter,115,15033,"Levin, Sander",Democrat,House,MI,9,828,816,-0.4601,0.73,0.2101,0.8176,0.0664,0.3418,0.0181,0.0278,0.0085,0.0604,22.07,13.0109,2.0362,1.0399,
Twitter,115,15039,"McCAIN, John Sidney, III",Republican,Senate,AZ,S,1995,1948,-0.0877,0.4562,0.198,0.4637,0.0687,0.0451,0.0241,0.0336,0.002,0.0566,3933.4897,1058.9253,473.6216,119.6652,
Twitter,115,15085,"Barton, Joe",Republican,House,TX,6,141,129,0.3489,0.6745,0.3191,0.2482,0.1135,0.0355,0.0213,0.156,0.0071,0.0993,5.5816,2.6028,18.7943,1.5177,
Twitter,115,15124,"Visclosky, Peter",Other,House,IN,1,227,224,0.2685,0.3657,0.2115,0.348,0.0969,0.0485,0.0132,0.348,0.0396,0.0793,12.0617,4.0088,1.4449,0.5683,
Twitter,115,15408,"CARDIN, Benjamin Louis",Democrat,Senate,MD,S,2759,2659,-0.5454,0.7727,0.062,0.6644,0.0652,0.2939,0.0228,0.0674,0.0054,0.0558,236.7568,97.9134,19.4574,6.7466,
Twitter,115,15410,"DeFazio, Peter",Democrat,House,OR,4,318,315,-0.3959,0.698,0.1164,0.6415,0.1384,0.3396,0.022,0.1887,0.0314,0.1352,68.8176,23.5,9.6792,2.8333,
Twitter,115,15424,"INHOFE, James Mountain",Republican,Senate,OK,S,952,939,0.2312,0.6156,0.3309,0.5326,0.0977,0.0683,0.0105,0.0641,0.0063,0.0798,42.9401,15.2521,21.4853,3.2553,
Twitter,115,15431,"Lewis, John",Democrat,House,GA,5,230,227,-0.4979,0.7489,0.0174,0.3739,0.013,0.0652,0.0043,0.0261,0.0087,0.0087,24685.7696,7828.6913,499.5565,377.213,
Twitter,115,15438,"Price, David",Democrat,House,NC,4,1068,1061,-0.4516,0.7258,0.1498,0.6732,0.1386,0.4213,0.03,0.1264,0.015,0.1283,139.9719,57.6114,10.2809,4.5796,
Twitter,115,15444,"Slaughter, Louise",Democrat,House,NY,28,1077,1074,-0.495,0.7475,0.0585,0.6555,0.1272,0.3937,0.0214,0.0641,0.026,0.1096,22.2637,9.8942,2.2284,0.8422,
Twitter,115,15445,"Smith, Lamar",Republican,House,TX,21,19,13,0.3103,0.6551,0.2105,0.1053,0.0526,0.0,0.0,0.0,0.0,0.0,3.7368,0.9474,3.2632,0.3684,
Twitter,115,15446,"Upton, Fred",Republican,House,MI,6,1474,1438,0.253,0.6265,0.3616,0.3962,0.1147,0.0054,0.0862,0.2626,0.0312,0.0807,6.7035,2.3569,4.5672,0.5502,
Twitter,115,15448,"Pelosi, Nancy",Democrat,House,CA,8,4967,4766,-0.638,0.819,0.0896,0.6753,0.0113,0.5102,0.0135,0.0163,0.0002,0.0081,2497.7451,964.8724,319.2494,76.3278,
Twitter,115,15454,"Pallone, Frank",Democrat,House,NJ,6,4589,4550,-0.4793,0.7396,0.1545,0.6357,0.1,0.3445,0.0139,0.1521,0.0122,0.085,20.5664,9.6415,2.1885,0.7049,
Twitter,115,15455,"Duncan, John",Republican,House,TN,2,118,97,0.296,0.648,0.161,0.1864,0.0254,0.0424,0.0,0.1695,0.0,0.0254,6.8644,2.661,7.9576,0.8644,
Twitter,115,15603,"Engel, Eliot",Democrat,House,NY,17,1096,1090,-0.4744,0.7372,0.1697,0.6524,0.0922,0.3777,0.0182,0.1597,0.0018,0.0876,22.4279,10.4745,3.0985,1.0849,
Twitter,115,15612,"Lowey, Nita",Democrat,House,NY,17,1427,1391,-0.479,0.7395,0.1184,0.7008,0.1331,0.3413,0.028,0.0547,0.0315,0.1065,28.691,13.2929,3.2488,1.2824,
Twitter,115,15616,"Neal, Richard",Democrat,House,MA,2,625,615,-0.0856,0.5428,0.248,0.4496,0.0928,0.1776,0.0192,0.2592,0.0272,0.0624,23.6832,11.0752,3.6272,0.976,
Twitter,115,15621,"Rohrabacher, Dana",Republican,House,CA,46,327,317,-0.3298,0.3351,0.0245,0.4128,0.0153,0.2049,0.0031,0.0336,0.0,0.0122,82.2905,30.6422,57.3486,10.1957,
Twitter,115,15634,"Ros-Lehtinen, Ileana",Republican,House,FL,18,6856,6534,-0.0064,0.4968,0.1534,0.3563,0.0842,0.0201,0.0146,0.1709,0.0019,0.0737,98.2188,74.5929,10.2305,3.6027,
Twitter,115,20100,"FLAKE, Jeff",Republican,House,AZ,6,847,811,-0.0487,0.4757,0.1511,0.3991,0.1169,0.0649,0.0331,0.0968,0.0035,0.1051,4149.3259,928.9374,949.2881,196.4203,
Twitter,115,20101,"BOOZMAN, John",Republican,House,AR,3,1741,1720,0.3049,0.6525,0.3337,0.3423,0.1206,0.0115,0.0287,0.2642,0.0121,0.0925,19.6439,6.0086,7.8633,0.9931,
Twitter,115,20104,"Schiff, Adam",Democrat,House,CA,29,2298,2286,-0.6667,0.8333,0.0257,0.6092,0.0239,0.6079,0.0087,0.0122,0.0,0.0218,13647.7211,5102.6484,780.6131,275.4456,
Twitter,115,20107,"Issa, Darrell",Republican,House,CA,49,839,829,0.0597,0.5299,0.2431,0.4195,0.1704,0.0882,0.0203,0.2586,0.0119,0.1538,78.6174,26.0679,53.1955,9.1061,
Twitter,115,20119,"Lynch, Stephen",Democrat,House,MA,9,1065,1064,-0.0734,0.5367,0.2188,0.5277,0.1164,0.1427,0.0216,0.2019,0.0075,0.0958,22.7258,7.5812,2.4563,0.8282,
Twitter,115,20122,"McCollum, Betty",Democrat,House,MN,4,3518,3432,-0.482,0.741,0.1052,0.5995,0.0796,0.4474,0.0196,0.1191,0.0048,0.0739,42.6907,17.4946,3.1734,1.5435,
Twitter,115,20124,"Graves, Sam",Republican,House,MO,6,313,307,0.2885,0.6443,0.1502,0.5591,0.0863,0.0383,0.0032,0.0735,0.0096,0.0511,30.5911,7.8019,10.4249,1.115,
Twitter,115,20130,"Tiberi, Patrick",Republican,House,OH,12,436,413,0.2216,0.6108,0.1078,0.5252,0.0573,0.0986,0.0161,0.0711,0.0,0.0528,21.1147,6.711,21.3028,2.6009,
Twitter,115,20136,"Langevin, James",Democrat,House,RI,2,3177,3144,-0.0855,0.5427,0.2625,0.3478,0.107,0.0796,0.0186,0.2836,0.0179,0.091,9.7897,3.4888,0.8971,0.4221,
Twitter,115,20138,"Wilson, Joe",Republican,House,SC,2,777,714,0.4037,0.7019,0.2523,0.3732,0.0734,0.018,0.0142,0.1248,0.0064,0.0631,11.4865,3.8726,5.7851,0.8546,
Twitter,115,20145,"Larsen, Rick",Democrat,House,WA,2,3016,2585,-0.1892,0.5946,0.1519,0.3021,0.0613,0.1081,0.0086,0.189,0.0159,0.0468,19.9682,9.3309,2.1996,0.6436,
Twitter,115,20146,"CAPITO, Shelley Moore",Republican,House,WV,2,2851,2819,0.2431,0.6216,0.3494,0.436,0.2357,0.0126,0.0196,0.2427,0.0691,0.174,28.8425,8.06,23.7804,2.9642,
Twitter,115,20147,"Clay, Wm.",Democrat,House,MO,1,3346,2579,-0.558,0.779,0.0463,0.5625,0.0511,0.39,0.0039,0.0421,0.006,0.0424,7.4405,3.3891,1.1375,0.335,
Twitter,115,20301,"Rogers, Mike",Republican,House,AL,3,1430,1352,0.4589,0.7294,0.3657,0.1811,0.0217,0.0399,0.0007,0.379,0.0021,0.0196,4.3336,1.707,4.2329,1.1056,
Twitter,115,20305,"Grijalva, Raul",Democrat,House,AZ,7,3665,3631,-0.6678,0.8339,0.0439,0.7926,0.0508,0.466,0.0027,0.045,0.0011,0.0464,39.9501,18.6368,3.3569,1.481,
Twitter,115,20307,"Nunes, Devin",Republican,House,CA,22,225,183,-0.0406,0.4797,0.2622,0.2,0.0,0.0667,0.0,0.0133,0.0,0.0,4102.9156,1651.9733,1184.6578,205.1511,
Twitter,115,20310,"Sanchez, Linda",Democrat,House,CA,39,660,650,-0.493,0.7465,0.1273,0.5712,0.0909,0.2742,0.0121,0.0955,0.0015,0.0773,30.9227,14.8227,4.2985,1.0909,
Twitter,115,20316,"Diaz-Balart, Mario",Republican,House,FL,25,2006,1964,0.1773,0.5886,0.1401,0.4197,0.1211,0.0105,0.0184,0.2059,0.0474,0.0798,32.7173,34.4691,5.3485,1.4995,
Twitter,115,20321,"Scott, David",Democrat,House,GA,13,293,273,-0.0131,0.5065,0.3345,0.2765,0.0785,0.1058,0.0239,0.3276,0.0068,0.0648,9.5904,4.9556,2.1911,0.4881,
Twitter,115,20325,"King, Steve",Other,House,IA,5,823,802,-0.1412,0.4294,0.0437,0.4569,0.0255,0.2454,0.0,0.0109,0.0012,0.0243,515.5128,212.0863,329.4824,115.548,
Twitter,115,20329,"Ruppersberger, C.",Democrat,House,MD,2,1020,1001,-0.1697,0.5848,0.2343,0.4265,0.098,0.1618,0.0451,0.1765,0.0088,0.0853,17.3069,6.9422,3.0402,1.0118,
Twitter,115,20330,"VAN HOLLEN, Christopher",Democrat,House,MD,8,1999,1992,-0.6048,0.8024,0.066,0.7329,0.077,0.4627,0.0505,0.045,0.0055,0.07,274.9115,120.5133,24.3867,8.2596,
Twitter,115,20337,"Pearce, Stevan",Republican,House,NM,2,934,912,-0.2223,0.3888,0.3351,0.2687,0.0782,0.0375,0.0075,0.2944,0.0054,0.0535,12.7452,4.8073,2.3244,0.9133,
Twitter,115,20340,"Butterfield, G.",Democrat,House,NC,1,1955,1877,-0.2931,0.6466,0.1422,0.4639,0.0471,0.2696,0.0097,0.1714,0.0036,0.0384,26.7161,13.4363,2.5294,1.0777,
Twitter,115,20342,"Turner, Michael",Republican,House,OH,3,633,620,0.1908,0.5954,0.4739,0.4487,0.1943,0.019,0.03,0.1137,0.0205,0.1801,11.2717,3.4724,5.8136,0.8057,
Twitter,115,20343,"Ryan, Tim",Democrat,House,OH,17,3630,3284,-0.3633,0.6816,0.0876,0.4697,0.0598,0.2289,0.0085,0.0625,0.0094,0.0496,104.9413,35.9455,8.9986,3.1322,
Twitter,115,20344,"Cole, Tom",Republican,House,OK,4,180,179,0.4202,0.7101,0.3389,0.25,0.0389,0.0556,0.0,0.3111,0.0,0.0167,14.9889,4.4667,13.3833,1.4722,
Twitter,115,20351,"Blackburn, Marsha",Republican,House,TN,7,4182,4004,0.0024,0.5012,0.1693,0.3606,0.0713,0.1078,0.006,0.1129,0.0005,0.0576,131.1375,45.4895,33.8953,6.0789,
Twitter,115,20352,"Hensarling, Jeb",Republican,House,TX,5,241,238,0.1781,0.5891,0.2614,0.527,0.0207,0.0913,0.0083,0.0539,0.0,0.0124,14.3527,5.3693,13.7095,1.6349,
Twitter,115,20355,"Burgess, Michael",Republican,House,TX,26,849,847,0.3168,0.6584,0.3545,0.4617,0.073,0.04,0.0247,0.1802,0.0,0.0565,11.5854,3.4499,9.9965,1.0247,
Twitter,115,20356,"Carter, John",Republican,House,TX,31,1798,1715,0.3881,0.694,0.223,0.2408,0.0868,0.03,0.0072,0.2614,0.0033,0.0656,7.104,1.9321,3.3893,0.3999,
Twitter,115,20357,"Bishop, Rob",Other,House,UT,1,35,32,0.3979,0.6989,0.0857,0.0571,0.0,0.0286,0.0,0.0857,0.0,0.0,3.8,1.3714,4.0571,0.3143,
Twitter,115,20501,"Costa, Jim",Democrat,House,CA,20,891,883,-0.1887,0.5944,0.2155,0.3895,0.138,0.0303,0.101,0.33,0.0247,0.1279,8.9192,3.3715,2.1437,0.4523,
Twitter,115,20504,"Wasserman Schultz, Debbie",Democrat,House,FL,20,1645,1632,-0.6583,0.8292,0.0371,0.7076,0.062,0.4991,0.0267,0.034,0.0012,0.0584,95.4432,35.5094,71.4,11.0079,
Twitter,115,20508,"Lipinski, Daniel",Democrat,House,IL,3,1059,1038,-0.0745,0.5372,0.1936,0.491,0.2247,0.1152,0.0425,0.271,0.0472,0.1775,9.5562,3.6374,1.7413,0.4816,
Twitter,115,20517,"Cleaver, Emanuel",Democrat,House,MO,5,2392,2274,-0.4202,0.7101,0.102,0.5456,0.033,0.3043,0.0167,0.0815,0.0046,0.0276,29.2266,13.6911,3.3825,1.153,
Twitter,115,20518,"Fortenberry, Jeff",Republican,House,NE,1,1314,1302,0.2411,0.6206,0.14,0.3782,0.0632,0.0046,0.0091,0.1865,0.0053,0.0563,16.3661,4.3858,9.1689,1.1834,
Twitter,115,20519,"Higgins, Brian",Democrat,House,NY,27,1636,1598,-0.1228,0.5614,0.1626,0.3557,0.0954,0.0807,0.0061,0.2445,0.0403,0.0507,13.1369,4.7836,1.324,0.4963,
Twitter,115,20521,"Foxx, Virginia",Republican,House,NC,5,487,475,0.2964,0.6482,0.2813,0.2854,0.0513,0.0226,0.0205,0.2793,0.0021,0.0411,15.4312,3.3799,7.6386,0.7947,
Twitter,115,20522,"McHenry, Patrick",Republican,House,NC,10,831,823,0.378,0.689,0.2623,0.4019,0.0878,0.0445,0.0313,0.1793,0.0084,0.0782,13.4669,3.8532,6.9134,0.7329,
Twitter,115,20526,"Dent, Charles",Republican,House,PA,15,365,330,0.0503,0.5252,0.1562,0.2548,0.0712,0.0466,0.0329,0.1123,0.0027,0.0548,91.9507,22.8904,16.3068,4.6575,
Twitter,115,20527,"Gohmert, Louie",Republican,House,TX,1,1643,1607,0.2098,0.6049,0.5624,0.3676,0.0116,0.0852,0.0006,0.0822,0.0012,0.0091,204.3061,74.0414,52.5849,10.9836,
Twitter,115,20528,"Poe, Ted",Republican,House,TX,2,1258,1226,0.1541,0.5771,0.0922,0.4563,0.0588,0.0334,0.0199,0.1272,0.0056,0.0509,21.4666,11.2035,5.5668,1.4324,
Twitter,115,20529,"Green, Al",Democrat,House,TX,9,419,407,-0.3958,0.6979,0.1384,0.5251,0.0334,0.3699,0.0095,0.0955,0.0024,0.0286,681.4797,256.7446,78.0883,28.3126,
Twitter,115,20530,"McCaul, Michael",Republican,House,TX,10,1575,1548,0.3034,0.6517,0.2559,0.4508,0.1079,0.026,0.0108,0.0775,0.0038,0.0902,13.1378,4.0838,5.7111,0.6921,
Twitter,115,20531,"Conaway, Michael",Republican,House,TX,11,150,142,0.2033,0.6017,0.1867,0.36,0.0533,0.0133,0.0,0.1,0.0,0.04,18.22,5.3933,22.8667,1.3,
Twitter,115,20532,"Marchant, Kenny",Republican,House,TX,24,280,275,0.4268,0.7134,0.1607,0.4107,0.0464,0.0286,0.0143,0.1321,0.0,0.0357,8.2607,2.3929,11.0929,1.1643,
Twitter,115,20533,"Cuellar, Henry",Democrat,House,TX,28,991,972,0.2077,0.3962,0.3481,0.3643,0.1231,0.0797,0.0313,0.3239,0.0565,0.0858,9.9284,3.3078,2.6963,0.5439,
Twitter,115,20535,"McMorris Rodgers, Cathy",Republican,House,WA,5,4054,3944,0.1579,0.579,0.1473,0.5747,0.0977,0.0335,0.0106,0.0666,0.0089,0.0779,25.9388,7.4102,26.6204,2.0355,
Twitter,115,20537,"Moore, Gwen",Democrat,House,WI,4,1891,1823,-0.6439,0.822,0.0635,0.6314,0.046,0.4553,0.0111,0.0375,0.0005,0.0418,78.028,31.9572,4.4733,2.2285,
Twitter,115,20538,"Matsui, Doris",Democrat,House,CA,5,1043,1033,-0.5041,0.7521,0.0911,0.629,0.1045,0.2934,0.0115,0.0882,0.0096,0.093,24.9386,11.9492,2.5983,0.8955,
Twitter,115,20542,"Sires, Albio",Democrat,House,NJ,13,1144,1137,-0.2497,0.6248,0.2491,0.6355,0.1066,0.2334,0.0175,0.0892,0.0079,0.0918,11.4047,6.8007,1.5498,0.5219,
Twitter,115,20702,"McNerney, Jerry",Democrat,House,CA,11,572,569,-0.2577,0.6288,0.2395,0.507,0.1276,0.1311,0.021,0.2325,0.0035,0.1154,17.0612,7.1049,1.8339,0.6941,
Twitter,115,20703,"McCarthy, Kevin",Republican,House,CA,23,1210,1182,0.1224,0.5612,0.0628,0.6678,0.0488,0.1273,0.0099,0.0066,0.0,0.0281,481.7802,147.6479,123.8942,23.9785,
Twitter,115,20704,"Lamborn, Doug",Republican,House,CO,5,1143,1114,0.2224,0.6112,0.1225,0.5599,0.0866,0.049,0.0105,0.0787,0.007,0.0717,13.7122,4.0639,14.4409,1.4156,
Twitter,115,20705,"Perlmutter, Ed",Democrat,House,CO,7,1874,1833,-0.4236,0.7118,0.0656,0.5854,0.0886,0.2988,0.0128,0.0955,0.0032,0.0832,34.0635,13.1916,4.5256,1.2545,
Twitter,115,20706,"Courtney, Joe",Democrat,House,CT,2,2097,2088,-0.0986,0.5493,0.1621,0.5303,0.1273,0.1712,0.0348,0.2175,0.0277,0.1159,14.5818,6.0353,1.3519,0.4015,
